id,code,classification_code,label_de,label_fr,label_it,label_en
ef30116c-b38f-4308-8f4c-cfc6657193b4,31102389,511,"Detailhandelsfachmann/Beratung, Ton-Bildtr_ger und Musikalien","Gestionnaire commerce de d_tail, cons. client, supp. audio, audiovis./partitions","Impiegato del commercio al dettaglio, cons., supp. audio, audiovisivo e spartiti",
64296883-acec-4643-a6d0-11db6c78049b,31102390,511,"Detailhandelsfachmann/Beratung, Papeterie","Gestionnaire du commerce de d_tail, conseil � la client�le, papeterie","Impiegato del commercio al dettaglio, consulenza, cartoleria",
f00b05ab-ff71-4149-a18a-42e2e8cd2cfd,31102391,511,"Detailhandelsfachmann/Beratung, Spielwaren","Gestionnaire du commerce de d_tail, conseil � la client�le, jouets","Impiegato del commercio al dettaglio, consulenza, giocattoli",
6741634c-5ef5-476c-b8e6-d4edabfe9bae,31102392,511,"Detailhandelsfachmann/Beratung, Flower","Gestionnaire du commerce de d_tail, conseil � la client�le, flower","Impiegato del commercio al dettaglio, consulenza, flower",
6248bb5b-dea8-4ee8-a2c6-9d49da3e5928,31102393,511,"Detailhandelsfachmann/Beratung, Garden","Gestionnaire du commerce de d_tail, conseil � la client�le, garden","Impiegato del commercio al dettaglio, consulenza, garden",
ec0ce8ae-4f6d-4fef-bf1b-fdd2361ae8e8,31102394,511,"Detailhandelsfachmann/Beratung, Landi","Gestionnaire du commerce de d_tail, conseil � la client�le, Landi","Impiegato del commercio al dettaglio, consulenza, Landi",
4f0d2c63-f2fc-4939-8b1c-74789e48f984,31102395,511,"Detailhandelsfachmann/Beratung, Zoofachhandel","Gestionnaire du commerce de d_tail, conseil � la client�le, biens zoologiques","Impiegato del commercio al dettaglio, consulenza, commercio spec. di animali",
af3dab55-4ce5-4836-bd57-a9acaca2f326,31102396,511,"Detailhandelsfachmann/Beratung, Kiosk","Gestionnaire du commerce de d_tail, conseil � la client�le, kiosque","Impiegato del commercio al dettaglio, consulenza, chiosco",
b938dcf1-99c9-4bb7-81cc-8142d33931bb,31102397,511,Detailhandelsfachmann/Bewirtschaftung,"Gestionnaire du commerce de d_tail, gestion des marchandises","Impiegato del commercio al dettaglio, gestione delle merci",
569559bd-3338-4eba-97ec-8bea9a4f2385,31102398,511,"Detailhandelsfachmann/Bewirtschaftung, Eisenwaren","Gestionnaire du commerce de d_tail, gestion des marchandises, quincaillerie","Impiegato del commercio al dettaglio, gestione delle merci, ferramenta",
e2fe1938-ff65-480c-a7bb-f209bdb60674,31102399,511,"Detailhandelsfachmann/Bewirtschaftung, Do-it-yourself","Gestionnaire du commerce de d_tail, gestion des marchandises, Do-it-yourself","Impiegato del commercio al dettaglio, gestione delle merci, Do-it-yourself",
6dd55336-1de2-434d-a61e-638dfd84273d,31102400,511,"Detailhandelsfachmann/Bewirtschaftung, Haushalt","Gestionnaire du commerce de d_tail, gestion des marchandises, m_nage","Impiegato del commercio al dettaglio, gestione delle merci, casalinghi",
9f519360-345f-4919-9816-b1df362e7adc,31102401,511,"Detailhandelsfachmann/Bewirtschaftung, Elektrofach","Gestionnaire du commerce de d_tail, gestion des marchandises, _lectrom_nagers","Impiegato del commercio al dettaglio, gestione delle merci, articoli elettrici",
3643a6c9-264e-4525-af77-457eff4b5884,31102402,511,"Detailhandelsfachmann/Bewirtschaftung, M_bel","Gestionnaire du commerce de d_tail, gestion des marchandises, ameublement","Impiegato del commercio al dettaglio, gestione delle merci, mobili",
967a836d-163f-4e45-b840-d0c46417f099,31102403,511,"Detailhandelsfachmann/Bewirtschaftung, Teppiche und Bodenbel_ge","Gestionnaire du commerce de d_tail, gest. marchandises, tapis/rev�tements sols","Impiegato del commercio al dettaglio, gest. merci, tappeti/rivestim. pavimenti",
a8ced073-0eae-4e40-8c22-c810ef3638fd,31102404,511,"Detailhandelsfachmann/Bewirtschaftung, Farben","Gestionnaire du commerce de d_tail, gestion des marchandises, peinture","Impiegato del commercio al dettaglio, gestione delle merci, colori",
f04e8869-547e-4aa9-b4e7-7a63ba25a276,31102405,511,"Detailhandelsfachmann/Bewirtschaftung, Consumer-Electronics","Gestionnaire du commerce de d_tail, gest. marchandises, consumer-electronics","Impiegato del commercio al dettaglio, gestione delle merci, consumer-electronics",
aec88aae-af24-4e6e-9ffd-09be70f4bedc,31102406,511,"Detailhandelsfachmann/Bewirtschaftung, Post","Gestionnaire du commerce de d_tail, gestion des marchandises, poste","Impiegato del commercio al dettaglio, gestione delle merci, posta",
2489a7dd-395d-44d6-a2c5-3fca58062cb2,31102407,511,"Detailhandelsfachmann/Bewirtschaftung, Nahrungs- und Genussmittel","Gestionnaire comm. de d_tail, gest. marchand., prod. nutritifs/denr_es de luxe","Impiegato del commercio al dettaglio, gestione merci, alimenti/generi voluttuari",
1782ed85-fea5-46ac-acbc-47f4d07e0ffd,31102408,511,"Detailhandelsfachmann/Bewirtschaftung, B_ckerei/Konditorei/Confiserie","Gestionnaire du commerce de d_tail, gest. marchand., boulang.-p�tis.-confiserie","Impiegato commercio al dettaglio, gest. merci, panetteria-pasticc.-confetteria",
614146bc-62ad-4d2d-9ae0-85526bf52c19,31102409,511,"Detailhandelsfachmann/Bewirtschaftung, Fleischwirtschaft","Gestionnaire du commerce de d_tail, gestion des marchandises, _conomie carn_e","Impiegato del commercio al dettaglio, gestione delle merci, economia della carne",
0b22bfe1-abfa-420e-bb27-d68e3a7becb9,31102410,511,"Detailhandelsfachmann/Bewirtschaftung, Kiosk","Gestionnaire du commerce de d_tail, gestion des marchandises, kiosque","Impiegato del commercio al dettaglio, gestione delle merci, chiosco",
dde3736c-f278-4ace-af08-c2002e2aead6,31102411,511,"Detailhandelsfachmann/Bewirtschaftung, Textilien","Gestionnaire du commerce de d_tail, gestion des marchandises, textiles","Impiegato del commercio al dettaglio, gestione delle merci, tessili",
2861771b-6431-482e-9995-cfcd9b6939af,31102412,511,"Detailhandelsfachmann/Bewirtschaftung, Schuhe","Gestionnaire du commerce de d_tail, gestion des marchandises, chaussures","Impiegato del commercio al dettaglio, gestione delle merci, calzature",
b6bce0f0-95fc-43c1-9415-9248d04acc2b,31102413,511,"Detailhandelsfachmann/Bewirtschaftung, Sportartikel","Gestionnaire du commerce de d_tail, gestion des marchandises, articles de sport","Impiegato del commercio al dettaglio, gestione delle merci, articoli sportivi",
2235a5b2-08bb-4598-a532-3733d2d015f3,31102414,511,"Detailhandelsfachmann/Bewirtschaftung, Uhren-Schmuck-Edelsteine","Gestionnaire commerce de d_tail, gest. marchand., montres-bijoux-pierres pr_c.","Impiegato commercio al dettaglio, gest. merci, orologi-gioielli-pietre preziose",
84492476-d490-45e7-a762-b0dc4bd3a02a,31102415,511,"Detailhandelsfachmann/Bewirtschaftung, Parf�merie","Gestionnaire du commerce de d_tail, gestion des marchandises, parfumerie","Impiegato del commercio al dettaglio, gestione delle merci, profumeria",
15ee5538-87dd-4382-ab29-64bcdbe37d31,31102416,511,"Detailhandelsfachmann/Bewirtschaftung, Lederwaren und Reiseartikel","Gestionnaire du commerce de d_tail, gest. marchand., maroquinerie/art. de voyage","Impiegato del commercio al dettaglio, gest. merci, pelletteria/artic. da viaggio",
6d7704b6-87b4-418e-a229-01cfd23d58b4,31102417,511,"Detailhandelsfachmann/Bewirtschaftung, Autoteile-Logistik","Gestionnaire du commerce de d_tail, gest. marchand., logistique pi�ces d_tach_es","Impiegato del commercio al dettaglio, gestione pezzi di ricambio",
e647a155-2b43-488e-82fc-4a79ec539c83,31102418,511,"Detailhandelsfachmann/Bewirtschaftung, Musikinstrumente","Gestionnaire du commerce de d_tail, gest. marchandises, instruments de musique","Impiegato del commercio al dettaglio, gestione delle merci, strumenti musicali",
a0264614-2f22-4aa4-bc11-c739edc5f328,31102419,511,"Detailhandelsfachmann/Bewirtschaftung, Ton-Bildtr_ger und Musikalien","Gestionnaire commerce de d_tail, gest. march., supp. audio, audiovis./partitions","Impiegato commercio al dettaglio, gest. merci, supp. audio, audiovisivo/spartiti",
7df1364f-5b95-4271-acda-b1d65092cbcd,31102420,511,"Detailhandelsfachmann/Bewirtschaftung, Papeterie","Gestionnaire du commerce de d_tail, gestion des marchandises, papeterie","Impiegato del commercio al dettaglio, gestione delle merci, cartoleria",
bba8fe26-3551-4f2f-90fa-50db05cbb6ef,31102421,511,"Detailhandelsfachmann/Bewirtschaftung, Spielwaren","Gestionnaire du commerce de d_tail, gestion des marchandises, jouets","Impiegato del commercio al dettaglio, gestione delle merci, giocattoli",
6a236292-30df-4b8e-a854-60365257e336,31102422,511,"Detailhandelsfachmann/Bewirtschaftung, Flower","Gestionnaire du commerce de d_tail, gestion des marchandises, flower","Impiegato del commercio al dettaglio, gestione delle merci, flower",
f9e2f489-520b-4cd4-a533-81655fd6ea26,31102423,511,"Detailhandelsfachmann/Bewirtschaftung, Garden","Gestionnaire du commerce de d_tail, gestion des marchandises, garden","Impiegato del commercio al dettaglio, gestione delle merci, garden",
074c3049-cee9-4f37-b2be-683c756fb09f,31102424,511,"Detailhandelsfachmann/Bewirtschaftung, Landi","Gestionnaire du commerce de d_tail, gestion des marchandises, Landi","Impiegato del commercio al dettaglio, gestione delle merci, Landi",
d6a8021d-dcf7-4c12-b6ee-7883af0bb66f,31102425,511,"Detailhandelsfachmann/Bewirtschaftung, Zoofachhandel","Gestionnaire du commerce de d_tail, gestion des marchandises, biens zoologiques","Impiegato del commercio al dettaglio, gestione merci, commercio spec. di animali",
2fc0c59f-bfa2-4e7f-be83-9044bd4ea29d,31102426,511,Detailhandelsassistent EBA,Assistant du commerce de d_tail AFP,Assistente del commercio al dettaglio CFP,
76329a96-ad36-40b7-90be-5b906bd7d93c,31102427,511,Detailhandelsfachmann EFZ/Beratung,"Gestionnaire du commerce de d_tail CFC, conseil � la client�le","Impiegato del commercio al dettaglio AFC, consulenza",
6a68136e-6ba9-4b63-804a-f3f30c70d83c,31102428,511,Detailhandelsfachmann EFZ/Bewirtschaftung,"Gestionnaire du commerce de d_tail CFC, gestion des marchandises","Impiegato del commercio al dettaglio AFC, gestione delle merci",
4d56704d-4c30-4a07-8f19-dfb0380b891e,31102429,511,Optikverk_ufer,Vendeur en optique,Venditore di articoli ottici,Optics salesman
94a44ed1-08de-4f8b-81e6-70b8ae53c1d0,31102430,511,Backwarenverk_ufer,Vendeur de produits de boulangerie,Venditore di prodotti da forno,
adaf5d20-4250-47ec-a080-b8756ee79349,31102431,511,Papeterist (Papeterieverk_ufer),Vendeur en papeterie,Venditore di articoli di cartoleria,
3c97eda6-f1ea-46f2-83a0-0005e100465b,31102432,511,Kebabverk_ufer,Vendeur de kebab,Venditore di kebab,Kebab seller
e73f93d4-0b47-4b62-8ab1-d2f035e4f6ac,31102433,511,"Handelsspezialist Fr�chte und Gem�se, eidg. FA","Sp_cialiste du commerce fruits et l_gumes, brev. f_d. EP",Specialista nel commercio frutta e verdura APF,
e1496a94-8030-457f-8a6e-26e7263e110f,31102434,511,"Verkaufsfachmann, eidg. FA","Sp_cialiste de vente, brev. f_d. EP",Specialista in vendita APF,
37d4aa8b-c1c9-4d2f-a5cd-f62962c1a37a,31102435,511,"Verkaufsfachmann, Innendienst, eidg. FA","Sp_cialiste de vente, service interne, brev. f_d. EP","Specialista in vendita, servizio interno, APF",
978f35a3-ab8e-488e-a930-794418a01289,31102436,511,"Verkaufsfachmann, Aussendienst, eidg. FA","Sp_cialiste de vente, service externe, brev. f_d. EP","Specialista in vendita, servizio esterno, APF",
1d1d86d3-7956-4f0a-8610-e782959583f9,31102437,511,"Verkaufsleiter, dipl. HFP","Chef de vente, dipl. EPS","Capo di vendita, dipl. EPS",
233077f7-fac4-4b7d-bb66-fe3953bd8f4b,31102438,511,Detailhandelsfachmann EFZ,Gestionnaire du commerce de d_tail CFC,Impiegato deI commercio al dettaglio AFC,
12f30f6d-de46-4894-a13e-7fb69ae17fd4,31102439,511,"Detailhandelsassistent EBA, Eisenwaren","Assistant du commerce de d_tail AFP, quincaillerie","Assistente del commercio al dettaglio CFP, ferramenta",
52a9e1cd-e11c-461b-85e5-6dfd9031a200,31102440,511,"Detailhandelsassistent EBA, Do-it-yourself","Assistant du commerce de d_tail AFP, Do-it-yourself","Assistente del commercio al dettaglio CFP, Do-it-yourself",
4fb714d6-d211-4190-9626-eb8ff457f141,31102441,511,"Detailhandelsassistent EBA, Haushalt","Assistant du commerce de d_tail AFP, m_nage","Assistente del commercio al dettaglio CFP, casalinghi",
0f87d8e8-de86-4134-87b4-f441387d7951,31102442,511,"Detailhandelsassistent EBA, Elektrofach","Assistant du commerce de d_tail AFP, _lectrom_nager","Assistente del commercio al dettaglio CFP, articoli elettrici",
c9620a2c-137d-46f2-a680-aedf1135060f,31102443,511,"Detailhandelsassistent EBA, M_bel","Assistant du commerce de d_tail AFP, ameublement","Assistente del commercio al dettaglio CFP, mobili",
04a5304e-897c-46c3-8a76-a8c7881b4cd4,31102444,511,"Detailhandelsassistent EBA, Teppiche und Bodenbel_ge","Assistant du commerce de d_tail AFP, tapis et rev�tements de sols","Assistente del commercio al dettaglio CFP, tappeti e rivestimenti di pavimenti",
1b64165f-585c-447a-b05b-9fc8449a79dd,31102445,511,"Detailhandelsassistent EBA, Farben","Assistant du commerce de d_tail AFP, peinture","Assistente del commercio al dettaglio CFP, colori",
39805095-2374-42cb-9e10-87d4a065966f,31102446,511,"Detailhandelsassistent EBA, Consumer-Electronics","Assistant du commerce de d_tail AFP, consumer-electronics","Assistente del commercio al dettaglio CFP, consumer-electronics",
dfeade91-f584-4474-b062-f9e76de3efcf,31102447,511,"Detailhandelsassistent EBA, Post","Assistant du commerce de d_tail AFP, poste","Assistente del commercio al dettaglio CFP, posta",
b58cbb76-1589-47a7-b217-c0e66761e0ce,31102448,511,"Detailhandelsassistent EBA, Nahrungs- und Genussmittel","Assistant du commerce de d_tail AFP, produits nutritifs et denr_es de luxe","Assistente del commercio al dettaglio CFP, alimenti o generi voluttuari",
d2e94096-3a86-40ec-9b3f-49e2e382d12f,31102449,511,"Detailhandelsassistent EBA, B_ckerei/Konditorei/Confiserie","Assistant du commerce de d_tail AFP, boulangerie-p�tisserie-confiserie","Assistente del commercio al dettaglio CFP, panetteria-pasticceria-confetteria",
99294d3c-dbbd-4b8d-a25e-735565b75a0f,31102450,511,"Detailhandelsassistent EBA, Fleischwirtschaft","Assistant du commerce de d_tail AFP, _conomie carn_e","Assistente del commercio al dettaglio CFP, economia della carne",
7e4f651a-cb2f-4760-9f87-abe2f1a2db4f,31102451,511,"Detailhandelsassistent EBA, Kiosk","Assistant du commerce de d_tail AFP, kiosque","Assistente del commercio al dettaglio CFP, chiosco",
20897ca2-05b5-445c-acc4-f228f934f38d,31102452,511,"Detailhandelsassistent EBA, Textilien","Assistant du commerce de d_tail AFP, textiles","Assistente del commercio al dettaglio CFP, tessili",
c5ec30a4-c4c5-4a4d-93e2-af4c1abe5e70,31102453,511,"Detailhandelsassistent EBA, Schuhe","Assistant du commerce de d_tail AFP, chaussures","Assistente del commercio al dettaglio CFP, calzature",
0346d962-01a2-4206-9530-14c4e62842d6,31102454,511,"Detailhandelsassistent EBA, Sportartikel","Assistant du commerce de d_tail AFP, articles de sport","Assistente del commercio al dettaglio CFP, articoli sportivi",
673be379-6907-43f9-9c39-1f44610e9123,31102455,511,"Detailhandelsassistent EBA, Uhren-Schmuck-Edelsteine","Assistant du commerce de d_tail AFP, montres-bijoux-pierres pr_cieuses","Assistente del commercio al dettaglio CFP, orologi-gioielli-pietre preziose",
0ab9fbb5-fb6e-4520-bda9-fe35d399ab84,31102456,511,"Detailhandelsassistent EBA, Parf�merie","Assistant du commerce de d_tail AFP, parfumerie","Assistente del commercio al dettaglio CFP, profumeria",
64ea0665-adf0-4948-b28c-0047a0d7bb03,31102457,511,"Detailhandelsassistent EBA, Lederwaren und Reiseartikel","Assistant du commerce de d_tail AFP, maroquinerie et articles de voyage","Assistente del commercio al dettaglio CFP, pelletteria e articoli da viaggio",
884e28c9-fc99-4f01-8386-c9fca5b8a962,31102458,511,"Detailhandelsassistent EBA, Autoteile-Logistik","Assistant du commerce de d_tail AFP, logistique des pi�ces d_tach_es","Assistente del commercio al dettaglio CFP, gestione pezzi di ricambio",
ca0b15d9-605d-429a-91ec-26b7fe6fe413,31102459,511,"Detailhandelsassistent EBA, Musikinstrumente","Assistant du commerce de d_tail AFP, instruments de musique","Assistente del commercio al dettaglio CFP, strumenti musicali",
cb4a2ff3-eb7f-4dbe-b53d-844e535be1ef,31102460,511,"Detailhandelsassistent EBA, Ton-Bildtr_ger und Musikalien","Assistant du commerce de d_tail AFP, supports audio, audiovisuel et partitions","Assistente del commercio al dettaglio CFP, supporto audio/audiovisivo/spartiti",
9b6b7304-4e6f-443a-ac2d-2e94585967f7,31102461,511,"Detailhandelsassistent EBA, Papeterie","Assistant du commerce de d_tail AFP, papeterie","Assistente del commercio al dettaglio CFP, cartoleria",
141df862-93f3-44d1-8e55-47c0eb034d22,31102462,511,"Detailhandelsassistent EBA, Spielwaren","Assistant du commerce de d_tail AFP, jouets","Assistente del commercio al dettaglio CFP, giocattoli",
06141a7f-825a-42dc-b769-da6daedd9617,31102463,511,"Detailhandelsassistent EBA, Flower","Assistant du commerce de d_tail AFP, flower","Assistente del commercio al dettaglio CFP, flower",
61bd76dc-118b-446e-b0a4-94cde2d2549e,31102464,511,"Detailhandelsassistent EBA, Garden","Assistant du commerce de d_tail AFP, garden","Assistente del commercio al dettaglio CFP, garden",
a29b4fb0-fe8c-47da-a047-ad17091c45e5,31102465,511,"Detailhandelsassistent EBA, Landi","Assistant du commerce de d_tail AFP, Landi","Assistente del commercio al dettaglio CFP, Landi",
231b8586-07f8-467a-88dd-80fde8b748f7,31102466,511,"Detailhandelsassistent EBA, Zoofachhandel","Assistant du commerce de d_tail AFP, magasins sp_cialis_s en biens zoologiques","Assistente del commercio al dettaglio CFP, commercio specializzato di animali",
d59ea01f-75b3-4fa8-9780-ede4a5cdb450,31102467,511,"Detailhandelsfachmann EFZ/Beratung, Eisenwaren","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, quincaillerie","Impiegato del commercio al dettaglio AFC, consulenza, ferramenta",
943a54c4-9175-4a52-beb7-435ee4db98ad,31102468,511,"Detailhandelsfachmann EFZ/Beratung, Do-it-yourself","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, Do-it-yourself","Impiegato del commercio al dettaglio AFC, consulenza, Do-it-yourself",
e610a455-dfd4-451c-853d-2a168176ccb2,31102469,511,"Detailhandelsfachmann EFZ/Beratung, Haushalt","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, m_nage","Impiegato del commercio al dettaglio AFC, consulenza, casalinghi",
aac7ab7b-e6bd-4b4f-b1b1-8be2a768856a,31102470,511,"Detailhandelsfachmann EFZ/Beratung, Elektrofach","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, _lectrom_nagers","Impiegato del commercio al dettaglio AFC, consulenza, articoli elettrici",
55475dc2-55be-4604-9107-e072e9cf2186,31102471,511,"Detailhandelsfachmann EFZ/Beratung, M_bel","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, ameublement","Impiegato del commercio al dettaglio AFC, consulenza, mobili",
6636b928-0e3b-48d8-a201-b6ce7e285294,31102472,511,"Detailhandelsfachmann EFZ/Beratung, Teppiche und Bodenbel_ge","Gestionnaire du commerce de d_tail CFC, cons. client�le, tapis/rev�tem. de sols","Impiegato del comm. al dettaglio AFC, consulenza, tappeti/rivestim. di pavimenti",
fdc2d9b0-cdb1-40e6-99e9-d16e9ff434d9,31102473,511,"Detailhandelsfachmann EFZ/Beratung, Farben","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, peinture","Impiegato del commercio al dettaglio AFC, consulenza, colori",
0fa53913-49e1-4f20-b7e4-5d647ae42778,31102474,511,"Detailhandelsfachmann EFZ/Beratung, Consumer-Electronics","Gestionnaire du commerce de d_tail CFC, cons. client�le, consumer-electronics","Impiegato del commercio al dettaglio AFC, consulenza, consumer-electronics",
f67eafca-2c32-4e9a-bc3f-e10b7021ff2b,31102475,511,"Detailhandelsfachmann EFZ/Beratung, Post","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, poste","Impiegato del commercio al dettaglio AFC, consulenza, posta",
7b77cb42-1d38-4778-9f16-f1321c8d48b3,31102476,511,"Detailhandelsfachmann EFZ/Beratung, Nahrungs- und Genussmittel","Gestionnaire comm. de d_tail CFC, cons. client., prod. nutritifs/denr_es de luxe","Impiegato del comm. al dettaglio AFC, consulenza, alimenti o generi voluttuari",
d0132c53-19b0-4db1-8c9e-17fc450ae60e,31102477,511,"Detailhandelsfachmann EFZ/Beratung, B_ckerei/Konditorei/Confiserie","Gestionnaire du comm. de d_tail CFC, cons. client�le, boulang.-p�tis.-confiserie","Impiegato comm. al dettaglio AFC, consul., panetteria-pasticceria-confetteria",
d5f199ea-b7a1-4862-a3a6-4f4592ec1d6e,31102478,511,"Detailhandelsfachmann EFZ/Beratung, Fleischwirtschaft","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, _conomie carn_e","Impiegato del commercio al dettaglio AFC, consulenza, economia della carne",
a5f38458-64e6-483c-8628-f7ba5ab48911,31102479,511,"Detailhandelsfachmann EFZ/Beratung, Kiosk","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, kiosque","Impiegato del commercio al dettaglio AFC, consulenza, chiosco",
8c02c0eb-7e16-4cee-93da-938ecdb1a7ba,31102480,511,"Detailhandelsfachmann EFZ/Beratung, Textilien","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, textiles","Impiegato del commercio al dettaglio AFC, consulenza, tessili",
3e3793cb-5d58-4281-9dd5-eea27fc3100e,31102481,511,"Detailhandelsfachmann EFZ/Beratung, Schuhe","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, chaussures","Impiegato del commercio al dettaglio AFC, consulenza, calzature",
d871fba9-7aa9-42dc-8663-338035f14ff0,31102482,511,"Detailhandelsfachmann EFZ/Beratung, Sportartikel","Gestionnaire du commerce de d_tail CFC, cons. � la client�le, articles de sport","Impiegato del commercio al dettaglio AFC, consulenza, articoli sportivi",
a243e3c5-8a76-4299-8bd1-55262c110d4c,31102483,511,"Detailhandelsfachmann EFZ/Beratung, Uhren-Schmuck-Edelsteine","Gestionnaire du comm. de d_tail CFC, cons. client., montres-bijoux-pierres pr_c.","Impiegato del comm. al dettaglio AFC, consul., orologi-gioielli-pietre preziose",
a7ae11f3-0af5-4dd7-a6e1-44eb2a7fa35c,31102484,511,"Detailhandelsfachmann EFZ/Beratung, Parf�merie","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, parfumerie","Impiegato del commercio al dettaglio AFC, consulenza, profumeria",
7888a37b-e84d-420d-9be9-df35045a52ed,31102485,511,"Detailhandelsfachmann EFZ/Beratung, Lederwaren und Reiseartikel","Gestionnaire du comm de d_tail CFC, cons. client�le, maroquinerie/art. de voyage","Impiegato del comm. al dettaglio AFC, consulenza, pelletteria/artic. da viaggio",
f0abee5d-3242-459d-91fa-0caa1473a171,31102486,511,"Detailhandelsfachmann EFZ/Beratung, Autoteile-Logistik","Gestionnaire du comm. de d_tail CFC, cons. client., logistique pi�ces d_tach_es","Impiegato del commercio al dettaglio AFC, consulenza, gestione pezzi di ricambio",
b04390bf-c435-4a9f-9db3-1b4f23c2ba5c,31102487,511,"Detailhandelsfachmann EFZ/Beratung, Musikinstrumente","Gestionnaire du commerce de d_tail CFC, cons. client�le, instruments de musique","Impiegato del commercio al dettaglio AFC, consulenza, strumenti musicali",
3341e169-9714-4542-b205-7a9cc8dd9a24,31102488,511,"Detailhandelsfachmann EFZ/Beratung, Ton-Bildtr_ger und Musikalien","Gestionnaire comm de d_tail CFC, cons. client, supp. audio, audiovis./partitions","Impiegato del comm. al dettaglio AFC, cons., supp. audio, audiovisivo e spartiti",
c9697cee-48f3-4404-b0bb-937f037f4df6,31102489,511,"Detailhandelsfachmann EFZ/Beratung, Papeterie","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, papeterie","Impiegato del commercio al dettaglio AFC, consulenza, cartoleria",
3e41169e-0b05-4c5d-9731-29769ca80ae0,31102490,511,"Detailhandelsfachmann EFZ/Beratung, Spielwaren","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, jouets","Impiegato del commercio al dettaglio AFC, consulenza, giocattoli",
bb140b7c-b31d-4ca9-9136-9ed9f8dd6157,31102491,511,"Detailhandelsfachmann EFZ/Beratung, Flower","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, flower","Impiegato del commercio al dettaglio AFC, consulenza, flower",
5fc246b8-d320-4982-a702-2c8c25b060db,31102492,511,"Detailhandelsfachmann EFZ/Beratung, Garden","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, garden","Impiegato del commercio al dettaglio AFC, consulenza, garden",
f6409deb-c15f-43df-b243-76cfe73e9f04,31102493,511,"Detailhandelsfachmann EFZ/Beratung, Landi","Gestionnaire du commerce de d_tail CFC, conseil � la client�le, Landi","Impiegato del commercio al dettaglio AFC, consulenza, Landi",
70c2827a-8442-4064-ad25-7c64cbbc8b32,31102494,511,"Detailhandelsfachmann EFZ/Beratung, Zoofachhandel","Gestionnaire du commerce de d_tail CFC, cons. � la client�le, biens zoologiques","Impiegato del commercio al dettaglio AFC, consulenza, commercio spec. di animali",
0e6b62c9-7d92-43a6-bca8-b91fb515fca2,31102495,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Eisenwaren","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, quincaillerie","Impiegato del commercio al dettaglio AFC, gestione delle merci, ferramenta",
5d8887d3-0fc2-41b3-9e10-5e4092007da3,31102496,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Do-it-yourself","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, Do-it-yourself","Impiegato del commercio al dettaglio AFC, gestione delle merci, Do-it-yourself",
2f876658-08cd-476a-a4b5-1783be1ded12,31102497,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Haushalt","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, m_nage","Impiegato del commercio al dettaglio AFC, gestione delle merci, casalinghi",
f2aa2b32-f33e-4a40-a39e-8c36c9df5dad,31102498,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Elektrofach","Gestionnaire du comm. de d_tail CFC, gestion des marchandises, _lectrom_nagers","Impiegato del comm. al dettaglio AFC, gestione delle merci, articoli elettrici",
363568ac-8868-458e-8215-9b534fdf3b94,31102499,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, M_bel","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, ameublement","Impiegato del commercio al dettaglio AFC, gestione delle merci, mobili",
5a5213da-d907-4be7-b464-2d102562aef1,31102500,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Teppiche und Bodenbel_ge","Gestionnaire du comm. de d_tail CFC, gest. marchandises, tapis/rev�tements sols","Impiegato del comm. al dettaglio AFC, gest. merci, tappeti/rivestim. pavimenti",
1d1081b0-bf51-487a-b1f8-4c8f21fe8e31,31102501,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Farben","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, peinture","Impiegato del commercio al dettaglio AFC, gestione delle merci, colori",
c2e978b3-21c3-47c9-8393-c547aaa9504d,31102502,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Consumer-Electronics","Gestionnaire du commerce de d_tail CFC, gest. marchandises, consumer-electronics","Impiegato del commercio al dettaglio AFC, gestione merci, consumer-electronics",
6bc2bf6f-20d2-498d-b062-b834af1ed641,31102503,511,"Detailhandelsfachmann EFZ/Bewirtschaftung, Post","Gestionnaire du commerce de d_tail CFC, gestion des marchandises, poste","Impiegato del commercio al dettaglio AFC, gestione delle merci, posta",
